UniqueId,ValCarrier,JourneyType,Pax_A_BaseFare,Pax_A_Taxes,Origin,Destination,Camp_ID,ValidFrom,ValidTo,OperatingCarrierCode,SerialId,AirV,FltNum,D_AirportCode,D_AirportCityCode,D_AirportCountryCode,D_Terminal,D_Time,A_AirportCode,A_AirportCityCode,A_AirportCountryCode,A_Terminal,IsNextDayCount,A_Time,EquipType,IsReturn,BI_Pieces,BI_Description,Sector_Group,BaggageInfo,Currency
124,AY,1,1001,0,LHR,CUN,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,1,SN,2184,MAN,MAN,GB,1,06:10,BRU,BRU,BE,N,0,08:30,320,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
124,AY,1,1001,0,LHR,CUN,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,2,SN,289,BRU,BRU,BE,N,11:10,ACC,ACC,GH,3,0,17:55,320,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
124,AY,1,1001,0,LHR,CUN,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,5088,CUN,CUN,MX,3,12:54,MIA,MIA,US,N,0,15:34,738,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
124,AY,1,1001,0,LHR,CUN,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,4028,MIA,MIA,US,N,19:10,LHR,LON,GB,5,1,08:55,77W,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
123,AY,1,1001,0,LHR,CUN,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,BA,1,AY,5509,LHR,LON,GB,5,13:45,MIA,MIA,US,N,0,18:10,789,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
123,AY,1,1001,0,LHR,CUN,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,5089,MIA,MIA,US,N,20:10,CUN,CUN,MX,3,0,21:00,738,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
123,AY,1,1001,0,LHR,CUN,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,5088,CUN,CUN,MX,3,12:54,MIA,MIA,US,N,0,15:34,738,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
123,AY,1,1001,0,LHR,CUN,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,4028,MIA,MIA,US,N,19:10,LHR,LON,GB,5,1,08:55,77W,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
122,AY,1,1001,0,LHR,PHX,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,BA,1,AY,5945,LHR,LON,GB,5,11:20,SFO,SFO,US,1,0,14:25,777,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
122,AY,1,1001,0,LHR,PHX,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,6635,SFO,SFO,US,1,16:19,PHX,PHX,US,4,0,18:13,321,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
122,AY,1,1001,0,LHR,PHX,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,6730,PHX,PHX,US,4,08:30,ORD,ORD,US,3,0,13:58,319,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
122,AY,1,1001,0,LHR,PHX,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,5897,ORD,ORD,US,3,16:55,LHR,LON,GB,5,1,06:25,788,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
121,SN,1,2500,0,BHX,ACC,TJ_MMD,01/12/2020 00:00:00,01/01/2022 00:00:00,TRUE,1,SN,2050,BHX,BHX,GB,N,06:20,BRU,BRU,BE,N,0,08:35,319,False,1,1 Pc check-in baggage included in the fare,0,1 Pcs included,GBP
121,SN,1,2500,0,BHX,ACC,TJ_MMD,01/12/2020 00:00:00,01/01/2022 00:00:00,TRUE,2,SN,277,BRU,BRU,BE,N,11:10,ACC,ACC,GH,3,0,16:55,333,False,1,1 Pc check-in baggage included in the fare,0,1 Pcs included,GBP
121,SN,1,2500,0,BHX,ACC,TJ_MMD,01/12/2020 00:00:00,01/01/2022 00:00:00,TRUE,3,SN,278,ACC,ACC,GH,3,23:20,BRU,BRU,BE,N,1,07:00,333,True,1,1 Pc check-in baggage included in the fare,1,1 Pcs included,GBP
121,SN,1,2500,0,BHX,ACC,TJ_MMD,01/12/2020 00:00:00,01/01/2022 00:00:00,TRUE,4,SN,2047,BRU,BRU,BE,N,16:30,BHX,BHX,GB,N,0,16:45,319,True,1,1 Pc check-in baggage included in the fare,1,1 Pcs included,GBP
120,AY,1,2000,2,LHR,MGA,TJ_MMD,01/11/2020 00:00:00,01/01/2022 00:00:00,AA,1,AY,4032,LHR,LON,GB,3,09:35,MIA,MIA,US,N,0,14:35,380,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
120,AY,1,2000,2,LHR,MGA,TJ_MMD,01/11/2020 00:00:00,01/01/2022 00:00:00,AA,2,AY,5226,MIA,MIA,US,N,17:35,MGA,MGA,NI,N,0,19:25,319,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
120,AY,1,2000,2,LHR,MGA,TJ_MMD,01/11/2020 00:00:00,01/01/2022 00:00:00,AA,3,AY,5719,MGA,MGA,NI,N,14:23,MIA,MIA,US,N,0,18:00,319,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
120,AY,1,2000,2,LHR,MGA,TJ_MMD,01/11/2020 00:00:00,01/01/2022 00:00:00,BA,4,AY,3101,MIA,MIA,US,N,21:25,LHR,LON,GB,5,1,10:45,789,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
119,AY,1,1001,2,LHR,MBJ,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,4032,LHR,LON,GB,5,09:35,MIA,MIA,US,N,0,14:35,380,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
119,AY,1,1001,2,LHR,MBJ,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,4406,MIA,MIA,US,N,17:35,MBJ,MBJ,JM,N,0,19:18,738,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
119,AY,1,1001,2,LHR,MBJ,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,5077,MBJ,MBJ,JM,N,13:04,JFK,JFK,US,0,0,16:59,738,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
119,AY,1,1001,2,LHR,MBJ,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,4038,JFK,JFK,US,N,19:25,LHR,LON,GB,3,1,07:20,773,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
118,SN,1,2500,55,LHR,FNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,1,SN,2094,LHR,LON,GB,2,11:05,BRU,BRU,BE,N,0,13:15,320,False,1,1 Pc check-in baggage included in the fare,0,1 Pcs included,GBP
118,SN,1,2500,55,LHR,FNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,2,SN,213,BRU,BRU,BE,N,14:10,FNA,FNA,SL,N,0,18:45,333,False,1,1 Pc check-in baggage included in the fare,0,1 Pcs included,GBP
118,SN,1,2500,55,LHR,FNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,3,SN,213,FNA,FNA,SL,N,19:45,BRU,BRU,BE,N,1,06:40,333,True,1,1 Pc check-in baggage included in the fare,1,1 Pcs included,GBP
118,SN,1,2500,55,LHR,FNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,4,SN,2093,BRU,BRU,BE,N,09:50,LHR,LON,GB,2,0,10:15,319,True,1,1 Pc check-in baggage included in the fare,1,1 Pcs included,GBP
117,AY,1,2000,2,LHR,MGA,TJ_MMD,01/11/2020 00:00:00,01/01/2022 00:00:00,AA,1,AY,4029,LHR,LON,GB,3,10:35,MIA,MIA,US,N,0,15:40,77W,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
117,AY,1,2000,2,LHR,MGA,TJ_MMD,01/11/2020 00:00:00,01/01/2022 00:00:00,AA,2,AY,5226,MIA,MIA,US,N,17:35,MGA,MGA,NI,N,0,19:25,319,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
117,AY,1,2000,2,LHR,MGA,TJ_MMD,01/11/2020 00:00:00,01/01/2022 00:00:00,AA,3,AY,5719,MGA,MGA,NI,N,14:23,MIA,MIA,US,N,0,18:00,319,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
117,AY,1,2000,2,LHR,MGA,TJ_MMD,01/11/2020 00:00:00,01/01/2022 00:00:00,BA,4,AY,3101,MIA,MIA,US,N,21:25,LHR,LON,GB,5,1,10:45,789,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
116,TP,1,1001,0,LHR,ACC,TJ_MMD,01/12/2020 00:00:00,01/01/2022 00:00:00,TRUE,1,TP,1357,LHR,LON,GB,2,18:45,LIS,LIS,PT,1,0,21:25,32Q,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
116,TP,1,1001,0,LHR,ACC,TJ_MMD,01/12/2020 00:00:00,01/01/2022 00:00:00,TRUE,2,TP,1527,LIS,LIS,PT,1,10:00,ACC,ACC,SN,3,1,15:35,32Q,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
116,TP,1,1001,0,LHR,ACC,TJ_MMD,01/12/2020 00:00:00,01/01/2022 00:00:00,TRUE,3,TP,1528,ACC,ACC,SN,3,23:35,LIS,LIS,PT,1,1,05:15,32Q,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
116,TP,1,1001,0,LHR,ACC,TJ_MMD,01/12/2020 00:00:00,01/01/2022 00:00:00,TRUE,4,TP,1338,LIS,LIS,PT,1,07:10,LGW,LON,GB,S,0,09:50,321,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
115,TP,1,1001,0,LHR,ACC,TJ_MMD,01/12/2020 00:00:00,01/01/2022 00:00:00,TRUE,1,TP,1363,LHR,LON,GB,2,06:00,LIS,LIS,PT,1,0,08:40,32Q,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
115,TP,1,1001,0,LHR,ACC,TJ_MMD,01/12/2020 00:00:00,01/01/2022 00:00:00,TRUE,2,TP,1529,LIS,LIS,PT,1,10:00,ACC,ACC,SN,3,0,14:35,32N,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
115,TP,1,1001,0,LHR,ACC,TJ_MMD,01/12/2020 00:00:00,01/01/2022 00:00:00,TRUE,3,TP,1528,ACC,ACC,SN,3,23:35,LIS,LIS,PT,1,1,05:15,32Q,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
115,TP,1,1001,0,LHR,ACC,TJ_MMD,01/12/2020 00:00:00,01/01/2022 00:00:00,TRUE,4,TP,1338,LIS,LIS,PT,1,07:10,LGW,LON,GB,S,0,09:50,321,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
114,SN,1,2500,5,LHR,FIH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,1,SN,2104,LHR,LON,GB,2,06:50,BRU,BRU,BE,N,0,08:55,320,False,1,1 Pc check-in baggage included in the fare,0,1 Pcs included,GBP
114,SN,1,2500,5,LHR,FIH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,2,SN,357,BRU,BRU,BE,N,10:50,FIH,FIH,ZR,N,0,18:55,333,False,1,1 Pc check-in baggage included in the fare,0,1 Pcs included,GBP
114,SN,1,2500,5,LHR,FIH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,3,SN,359,FIH,FIH,ZR,N,22:50,BRU,BRU,BE,N,1,07:00,333,True,1,1 Pc check-in baggage included in the fare,1,1 Pcs included,GBP
114,SN,1,2500,5,LHR,FIH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,4,SN,2093,BRU,BRU,BE,N,09:40,LHR,LON,GB,2,0,10:05,320,True,1,1 Pc check-in baggage included in the fare,1,1 Pcs included,GBP
113,AY,1,1001,0,LHR,ATL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,4029,LHR,LON,GB,3,10:35,MIA,MIA,US,N,0,15:40,77W,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
113,AY,1,1001,0,LHR,ATL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,4750,MIA,MIA,US,N,17:30,ATL,ATL,US,N,0,19:31,319,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
113,AY,1,1001,0,LHR,ATL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,3029,ATL,ATL,US,N,15:46,CLT,CLT,US,N,0,16:55,319,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
113,AY,1,1001,0,LHR,ATL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,5669,CLT,CLT,US,N,17:55,LHR,LON,GB,3,1,07:00,772,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
112,AY,1,1001,0,LHR,DFW,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,5746,LHR,LON,GB,5,11:50,ORD,ORD,US,5,0,14:40,788,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
112,AY,1,1001,0,LHR,DFW,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,6080,ORD,ORD,US,3,18:00,DFW,DFW,US,0,0,20:37,738,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
112,AY,1,1001,0,LHR,DFW,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,BA,3,AY,4011,DFW,DFW,US,D,20:05,LHR,LON,GB,5,0,11:05,321,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
111,BA,1,2500,1,LHR,KIN,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,BA,1,BA,207,LHR,LON,GB,5,09:35,MIA,MIA,US,N,0,14:35,388,False,1,1 Pc check-in baggage included in the fare,0,1 Pcs included,GBP
111,BA,1,2500,1,LHR,KIN,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,BA,6980,MIA,MIA,US,N,17:35,KIN,KIN,JM,N,0,19:22,738,False,1,1 Pc check-in baggage included in the fare,0,1 Pcs included,GBP
111,BA,1,2500,1,LHR,KIN,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,BA,5196,KIN,KIN,JM,N,13:58,MIA,MIA,US,N,0,15:55,738,True,1,1 Pc check-in baggage included in the fare,1,1 Pcs included,GBP
111,BA,1,2500,1,LHR,KIN,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,BA,4,BA,208,MIA,MIA,US,N,21:25,LHR,LON,GB,5,1,10:45,777,True,1,1 Pc check-in baggage included in the fare,1,1 Pcs included,GBP
110,BA,1,1001,1,LHR,MBJ,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,BA,1528,LHR,LON,GB,3,10:35,MIA,MIA,US,N,0,15:40,777,False,1,1 Pc check-in baggage included in the fare,0,1 Pcs included,GBP
110,BA,1,1001,1,LHR,MBJ,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,BA,1841,MIA,MIA,US,N,17:35,MBJ,MBJ,JM,N,0,19:18,738,False,1,1 Pc check-in baggage included in the fare,0,1 Pcs included,GBP
110,BA,1,1001,1,LHR,MBJ,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,BA,3,AY,2264,MBJ,MBJ,JM,N,19:30,LGW,LON,GB,S,1,09:25,777,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
109,BA,1,1001,1,LHR,MBJ,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,3043,LHR,LON,GB,5,14:15,PHL,PHL,US,A,0,17:15,359,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
109,BA,1,1001,1,LHR,MBJ,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,3043,PHL,PHL,US,F,20:35,RIC,RIC,US,N,0,21:54,ER4,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
109,BA,1,1001,1,LHR,MBJ,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,BA,5329,MBJ,MBJ,JM,N,16:11,MIA,MIA,US,0,0,18:00,738,True,1,1 Pc check-in baggage included in the fare,1,1 Pcs included,GBP
109,BA,1,1001,1,LHR,MBJ,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,5897,ORD,ORD,US,3,19:00,LHR,LON,GB,3,1,08:40,772,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
108,LH,1,1001,0,LHR,DEN,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,LH,7500,LHR,LON,GB,2,11:35,DEN,DEN,US,N,0,14:15,787,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
108,LH,1,1001,0,LHR,DEN,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,LH,8772,DEN,DEN,US,N,18:58,ABQ,ABQ,US,N,0,20:23,313,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
108,LH,1,1001,0,LHR,DEN,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,LH,7655,ABQ,ABQ,US,N,13:30,DEN,DEN,US,N,0,14:47,319,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
108,LH,1,1001,0,LHR,DEN,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,LH,7772,DEN,DEN,US,N,17:35,LHR,LON,GB,2,1,09:40,787,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
106,AY,1,1001,0,LHR,DTW,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,5789,LHR,LON,GB,3,17:15,ORD,ORD,US,5,0,20:20,772,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
106,AY,1,1001,0,LHR,DTW,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,4240,ORD,ORD,US,3,22:10,DTW,DTW,US,N,1,00:27,CR7,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
106,AY,1,1001,0,LHR,DTW,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,6212,DTW,DTW,US,N,15:30,CLT,CLT,US,N,0,17:20,319,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
106,AY,1,1001,0,LHR,DTW,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,5669,CLT,CLT,US,N,17:55,LHR,LON,GB,3,1,07:00,772,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
105,LH,1,1001,0,LHR,ATL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,LH,921,LHR,LON,GB,2,06:30,FRA,FRA,DE,1,0,09:05,789,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
105,LH,1,1001,0,LHR,ATL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,LH,444,FRA,FRA,DE,1,10:40,ATL,ATL,US,N,0,15:05,738,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
105,LH,1,1001,0,LHR,ATL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,LH,7509,ATL,ATL,US,N,19:35,IAD,IAD,US,N,0,21:20,CR7,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
105,LH,1,1001,0,LHR,ATL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,LH,9267,IAD,IAD,US,N,22:00,LHR,LON,GB,2,1,10:15,788,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
104,AY,1,1001,0,LHR,ATL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,5914,LHR,LON,GB,3,12:35,MIA,MIA,US,N,0,17:35,789,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
104,AY,1,1001,0,LHR,ATL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,4049,MIA,MIA,US,N,19:35,ATL,ATL,US,N,0,21:41,738,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
104,AY,1,1001,0,LHR,ATL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,5892,ATL,ATL,US,N,11:05,CLT,CLT,US,N,0,12:14,CR7,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
104,AY,1,1001,0,LHR,ATL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,5669,CLT,CLT,US,N,17:55,LHR,LON,GB,3,1,07:00,788,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
103,AY,1,2300,0,LHR,MCO,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,4029,LHR,LON,GB,3,10:35,MIA,MIA,US,N,0,15:40,789,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
103,AY,1,2300,0,LHR,MCO,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,4524,MIA,MIA,US,N,17:30,MCO,MCO,US,N,0,18:44,738,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
103,AY,1,2300,0,LHR,MCO,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,4365,MCO,MCO,US,N,15:30,CLT,CLT,US,N,0,17:19,CR7,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
103,AY,1,2300,0,LHR,MCO,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,5669,CLT,CLT,US,N,17:55,LHR,LON,GB,3,1,07:00,788,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
102,AY,1,1001,0,LHR,CLE,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,4029,LHR,LON,GB,3,10:35,PHL,PHL,US,N,0,15:40,789,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
102,AY,1,1001,0,LHR,CLE,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,4524,MIA,MIA,US,N,17:30,MCO,MCO,US,N,0,18:44,738,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
102,AY,1,1001,0,LHR,CLE,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,4365,MCO,MCO,US,N,15:30,CLT,CLT,US,N,0,17:19,CR7,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
102,AY,1,1001,0,LHR,CLE,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,5669,CLT,CLT,US,N,17:55,LHR,LON,GB,3,1,07:00,788,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
101,TP,1,1001,1,LHR,FNC,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,1,TP,1361,LHR,LON,GB,N,16:30,LIS,LIS,PT,2,0,19:10,320,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
101,TP,1,1001,1,LHR,FNC,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,2,TP,1693,LIS,LIS,PT,N,23:15,FNC,FNC,PT,1,1,01:00,320,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
101,TP,1,1001,1,LHR,FNC,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,3,TP,1688,FNC,FNC,PT,N,21:50,LIS,LIS,PT,N,0,23:30,320,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
101,TP,1,1001,1,LHR,FNC,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,4,TP,1338,LIS,LIS,PT,N,07:10,LHR,LON,GB,1,0,09:50,320,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
99,TP,1,1001,1,LHR,FNC,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,1,TP,1357,LHR,LON,GB,N,18:30,LIS,LIS,PT,N,0,14:20,320,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
99,TP,1,1001,1,LHR,FNC,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,2,TP,1693,LIS,LIS,PT,N,21:05,FNC,FNC,PT,N,1,16:00,320,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
99,TP,1,1001,1,LHR,FNC,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,3,TP,1684,FNC,FNC,PT,N,23:15,LIS,LIS,PT,N,0,18:50,320,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
99,TP,1,1001,1,LHR,FNC,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,4,TP,1358,LIS,LIS,PT,N,01:00,LHR,LON,GB,N,0,21:35,320,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
98,KL,1,1200,3,LHR,LIM,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,1,KL,1000,LHR,LON,GB,2,06:30,AMS,AMS,NL,N,0,09:00,320,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
98,KL,1,1200,3,LHR,LIM,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,2,KL,743,AMS,AMS,NL,N,12:35,LIM,LIM,PE,N,0,19:05,320,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
98,KL,1,1200,3,LHR,LIM,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,3,KL,744,LIM,LIM,PE,N,21:05,AMS,AMS,NL,N,1,15:10,320,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
98,KL,1,1200,3,LHR,LIM,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,4,KL,1023,AMS,AMS,NL,N,16:40,LHR,LON,GB,2,0,17:00,320,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
97,KL,1,1001,220,MAN,BKK,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,1,KL,1080,MAN,MAN,GB,3,17:25,AMS,AMS,NL,N,0,19:50,320,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
97,KL,1,1001,220,MAN,BKK,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,2,KL,811,AMS,AMS,NL,N,22:20,BKK,BKK,TH,N,1,15:10,320,False,0,No check-in baggage included in the fare,0,0 Pcs included,GBP
97,KL,1,1001,220,MAN,BKK,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,3,KL,812,BKK,BKK,TH,N,00:40,AMS,AMS,NL,N,0,07:00,320,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
97,KL,1,1001,220,MAN,BKK,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,4,KL,1071,AMS,AMS,NL,N,08:00,MAN,MAN,GB,3,0,08:20,320,True,0,No check-in baggage included in the fare,1,0 Pcs included,GBP
